count: authors
16: Hui Gao, Tiejun Lv, Yueming Lu, 
16: Jon Montalban, Liang Zhang, Yiyan Wu, 
16: Andrew Prout, Matthew Hubbell, Peter Michaleas, 
16: Canfeng Chen, Jian Ma, Long Cheng, 
16: Giorgio Vassallo, Giovanni Pilato, Salvatore Gaglio, 
16: Alessandra Flammini, Daniele Marioli, Paolo Ferrari, 
16: Johannes Schönböck, Manuel Wimmer, Wieland Schwinger, 
16: Adriano Valenzano, Ivan Cibrario Bertolotti, Luca Durante, 
16: Björn Andersson, Eduardo Tovar, Nuno Pereira, 
16: Alessandra Flammini, Paolo Ferrari, Stefano Rinaldi, 
16: Daniel J. Rosenkrantz, Madhav V. Marathe, Richard Edwin Stearns, 
16: Daniel J. Rosenkrantz, Richard Edwin Stearns, S. S. Ravi, 
16: Cheng-Hsin Hsu, Chun-Ying Huang, Kuan-Ta Chen, 
16: Jinhui Tang, Tao Mei, Xian-Sheng Hua, 
16: Birgit Vogtenhuber, Clemens Huemer, Oswin Aichholzer, 
16: Guido Torelli, J. Francisco Duque-Carrillo, José L. Ausín, 
16: Danny Krizanc, Evangelos Kranakis, Jurek Czyzowicz, 
16: Evangelos Kranakis, Jaroslav Opatrny, Jorge Urrutia, 
16: Evangelos Kranakis, Jaroslav Opatrny, Stefan Dobrev, 
16: Cristina Gena, Federica Cena, Francesca Carmagnola, 
16: Manish Patil, Rahul Shah, Sharma V. Thankachan, 
16: Manuel Palomar, Rafael Muñoz, Óscar Ferrández, 
16: Javier Macías Guarasa, Juan Manuel Montero, Ricardo de Córdoba, 
16: David Griol, Encarna Segarra, Lluís F. Hurtado, 
16: Bei Yin, Joseph R. Cavallaro, Michael Wu, 
16: Florian Eyben, Gerhard Rigoll, Martin Wöllmer, 
16: Benedikt Fischer, Christian Thies, Thomas Martin Lehmann, 
16: Benedikt Fischer, Mark Oliver Güld, Thomas Martin Lehmann, 
16: Takayoshi Shoudai, Tetsuhiro Miyahara, Yusuke Suzuki, 
16: Galt P. Barber, Robert M. Kuhn, W. James Kent, 
16: Anne-Marie Rassinoux, Christian Lovis, Robert H. Baud, 
16: Chiori Hori, Hideki Kashioka, Kiyonori Ohtake, 
16: Manoel A. Carvalho, Milde M. S. Lira, Ronaldo R. B. de Aquino, 
16: Marco Tagliasacchi, Simone Milani, Stefano Tubaro, 
16: Albert Reuther, Antonio Rosa, Chansup Byun, 
16: Aggelos K. Katsaggelos, Randall Berry, Yiftach Eisenberg, 
16: Junwei Han, Kaiming Li, Lei Guo 0002, 
16: Junwei Han, Kaiming Li, Tianming Liu, 
16: Junwei Han, Kaiming Li, Xintao Hu, 
16: Eduardo A. B. da Silva, Murilo B. de Carvalho, Sérgio M. M. de Faria, 
16: Andreas Mühlberger, Christian Steger, Ulrich Neffe, 
16: Chunhua Tian, Rongzeng Cao, Wei Ding 0002, 
16: Mariappan Murugesan, Takafumi Fukushima, Tetsu Tanaka, 
16: Aidan Slingsby, Jason Dykes, Jo Wood, 
16: Laura K. Dillon, Louise E. Moser, P. M. Melliar-Smith, 
16: Carlos Manuel B. A. Correia, João Cardoso, Tânia Pereira, 
16: A Min Tjoa, Ba-Lam Do, Peter Wetz, 
16: A Min Tjoa, Ba-Lam Do, Tuan-Dat Trinh, 
16: Ba-Lam Do, Peter Wetz, Tuan-Dat Trinh, 
16: Eduardo Quiñones, Francisco J. Cazorla, Tullio Vardanega, 
16: Muhammad Afzal, Sungyoung Lee, Wajahat Ali Khan, 
16: Ignacio M. Pelayo, M. Carmen Hernando, Mercè Mora, 
16: César A. Collazos, José A. Pino, Luis A. Guerrero, 
16: Julio Abascal, Markel Vigo, Myriam Arrue, 
16: George R. Thoma, L. Rodney Long, Zhiyun Xue, 
16: Gerald Schaefer, Hitoshi Iyatomi, M. Emre Celebi, 
16: Enric Valencia, Hyuk Park, Nereida Rodriguez-Alvarez, 
16: Jacopo Mauro, Maurizio Gabbrielli, Roberto Amadini, 
16: Amin Gohari, Mohammad Hossein Yassaee, Mohammad Reza Aref, 
16: Alberto Paolo Tonda, Ernesto Sánchez, Giovanni Squillero, 
16: N. Prakash, P. Vijay Kumar, V. Lalitha, 
16: Daniela Besozzi, Dario Pescini, Giancarlo Mauri, 
16: Marco Degemmis, Pasquale Lops, Pierpaolo Basile, 
16: Hao Wang, Xiaohu You, Zhiwen Pan, 
16: Aurelien Bouteiller, George Bosilca, Jack Dongarra, 
16: Gilberto Berardinelli, Kari Pajukoski, Preben E. Mogensen, 
16: Hjalte Wedel Vildhøj, Inge Li Gørtz, Philip Bille, 
16: Christos Kaklamanis, Evi Papaioannou, Ioannis Caragiannis, 
16: Chiori Hori, Hideki Kashioka, Teruhisa Misu, 
16: Hideki Kashioka, Kiyonori Ohtake, Teruhisa Misu, 
16: Aida A. Ferreira, Otoni Nóbrega Neto, Ronaldo R. B. de Aquino, 
16: Mukesh A. Zaveri, Shabbir N. Merchant, Uday B. Desai, 
16: Claudio Bartolini, Lisandro Zambenedetti Granville, Luciano Paschoal Gaspary, 
16: Leandros Tassiulas, Paris Flegkas, Vasilis Sourlas, 
16: Barbara Martini, Molka Gharbaoui, Piero Castoldi, 
16: Iordanis Koutsopoulos, Stratos Keranidis, Thanasis Korakis, 
16: Leandros Tassiulas, Stratos Keranidis, Thanasis Korakis, 
16: Dirk Timmermann, Jan Skodzik, Peter Danielis, 
16: Andrew Clark, Basel Alomair, Radha Poovendran, 
16: Divyakant Agrawal, K. Selçuk Candan, Oliver Po, 
16: Henk Corporaal, Marc Geilen, Twan Basten, 
16: Arshad Ali, Ashiq Anjum, Harvey B. Newman, 
16: Fokko Beekhof, Oleksiy J. Koval, Sviatoslav Voloshynovskiy, 
16: Claus Lundegaard, Morten Nielsen, Ole Lund, 
16: Catia Pesquita, Daniel Faria, Francisco M. Couto, 
16: Donna Karolchik, Galt P. Barber, Robert M. Kuhn, 
16: Marco Brogioni, Paolo Pampaloni, Simonetta Paloscia, 
16: Beth Brownholtz, Michael J. Muller, Werner Geyer, 
16: Jean-Marie Le Goff, Richard McClatchey, Zsolt Kovacs, 
16: Mariappan Murugesan, Mitsumasa Koyanagi, Takafumi Fukushima, 
16: Masahiro Nakajima, Qiang Huang, Toshio Fukuda, 
16: Ann S. Zweig, David Haussler, Robert M. Kuhn, 
16: Ann S. Zweig, Donna Karolchik, Robert M. Kuhn, 
16: Jun Sun 0004, Satoshi Naoi, Yoshinobu Hotta, 
16: Diego Salas-Gonzalez, Javier Ramírez, Rosa Chaves, 
16: Arvinder Kaur, Ruchika Malhotra, Yogesh Singh, 
16: Jérôme François, Radu State, Thomas Engel, 
16: Hiraku Okada, Takaya Yamazato, Tomohiro Yendo, 
16: Michael S. Lew, Nicu Sebe, Thomas S. Huang, 
16: Ashiq Anjum, Harvey B. Newman, Julian J. Bunn, 
16: Md. Faizul Bari, Raouf Boutaba, Reaz Ahmed, 
16: Kiyohiko Okayama, Motonori Nakamura, Nariyoshi Yamai, 
16: Eduardo Fernández-Medina, Emilio Soler, Juan Trujillo, 
16: Emna Amouri, Habib Mehrez, Zied Marrakchi, 
16: Alessandro Artale, Michael Zakharyaschev, Vladislav Ryzhikov, 
16: Albert Reuther, Jeremy Kepner, Matthew Hubbell, 
16: Darwin G. Caldwell, David T. Branson, Emanuele Guglielmino, 
16: Aoying Zhou, Chaofeng Sha, Xiaoling Wang, 
16: Joan Figueras, Michel Renovell, Yervant Zorian, 
16: Laung-Terng Wang, Shianling Wu, Xiaoqing Wen, 
16: Glenn H. Chapman, Israel Koren, Zahava Koren, 
16: Albert Reuther, Andrew Prout, William Arcand, 
16: Christoph Roth, Jürgen Becker, Oliver Sander, 
16: Kaizhi Wang, Xingzhao Liu, Yesheng Gao, 
16: Miska M. Hannuksela, Moncef Gabbouj, Ye-Kui Wang, 
16: Dimitri Hendriks, Jan Willem Klop, Jörg Endrullis, 
16: Guorong Xuan, Peiqi Chai, Yun Q. Shi, 
16: Manish Parashar, Norbert Podhorszki, Scott Klasky, 
16: Matthew Wolf, Norbert Podhorszki, Scott Klasky, 
16: Norbert Podhorszki, Qing Liu, Scott Klasky, 
16: Beth Brownholtz, David R. Millen, Werner Geyer, 
16: Jesús Labarta, Marc González, Xavier Martorell, 
16: Aki Hakkarainen, Janis Werner, Mikko Valkama, 
16: Dolores Rexachs, Emilio Luque, Juan C. Moure, 
16: Alon Orlitsky, Ananda Theertha Suresh, Ashkan Jafarpour, 
16: Alexander Scheidler, Daniel Merkle, Martin Middendorf, 
16: Benoit Thuilot, Christophe Cariou, Philippe Martinet, 
16: Edgar R. Weippl, Markus Huber, Sebastian Schrittwieser, 
16: Alejandro Duran, Eduard Ayguadé, Xavier Martorell, 
16: Harpreet S. Sawhney, Rakesh Kumar 0001, Yanlin Guo, 
16: Gerry V. Dozier, Joseph Shelton, Joshua Adams, 
16: Ann S. Zweig, David Haussler, Hiram Clawson, 
16: Ashiq Anjum, Conrad Steenberg, Harvey B. Newman, 
16: Chao Wang, Fan Wu, Yixian Tang, 
16: Fan Wu, Hong Zhang, Yixian Tang, 
16: Jaume Miret, José Matas, Luis García de Vicuña, 
16: Csongor Nyulas, Mark A. Musen, Tania Tudorache, 
16: Ryuta Kawashima, Yasuyuki Taki, Yuko Sassa, 
16: Domenico Lembo, Marco Ruzzi, Maurizio Lenzerini, 
16: George Kutty, Laura K. Dillon, P. M. Melliar-Smith, 
16: Laura K. Dillon, P. M. Melliar-Smith, Y. S. Ramakrishna, 
16: Lu Su, Shaohan Hu, Tarek F. Abdelzaher, 
16: Dominique Fober, Stéphane Letz, Yann Orlarey, 
16: Branislav Bosanský, Michal Pechoucek, Viliam Lisý, 
16: Herman Bruyninckx, Joris De Schutter, Tinne De Laet, 
16: Ester Zumpano, Irina Trubitsyna, Sergio Greco, 
16: Antonio Rosa, Chansup Byun, Jeremy Kepner, 
16: James R. Cordy, Manar H. Alalfi, Thomas R. Dean, 
16: Adriano Camps, Alberto Alonso Arroyo, Hyuk Park, 
16: Alberto Alonso Arroyo, Daniel Pascual, Hyuk Park, 
16: Antonio Pepe, Michele Manunta, Riccardo Lanari, 
16: Alicia T. Joseph, Peggy O'Neill, Roger H. Lang, 
16: Antonio Iodice, Giorgio Franceschetti, Giuseppe Ruello, 
16: Nicola Pergola, Teodosio Lacava, Valerio Tramutoli, 
16: Adriano Camps, Hyuk Park, Isaac Ramos-Perez, 
16: Adriano Camps, Hyuk Park, Nereida Rodriguez-Alvarez, 
16: Adriano Camps, Hyuk Park, Xavier Bosch-Lluis, 
16: Enric Valencia, Hyuk Park, Isaac Ramos-Perez, 
16: Hyuk Park, Isaac Ramos-Perez, Nereida Rodriguez-Alvarez, 
16: Blaise Thomson, Milica Gasic, Simon Keizer, 
16: Emanuele Santi, Marco Brogioni, Simonetta Paloscia, 
16: Andrian Marcus, Gabriele Bavota, Rocco Oliveto, 
16: Antonio J. Nebro, Enrique Alba, Juan José Durillo, 
16: Antonio Della Cioppa, Ernesto Tarantino, Umberto Scafuri, 
16: Leszek Rutkowski, Marcin Korytkowski, Rafal Scherer, 
16: Anna Ciampi, Annalisa Appice, Donato Malerba, 
16: Jonathan H. Connell, Nalini K. Ratha, Ruud M. Bolle, 
16: Andrew Prout, Antonio Rosa, Jeremy Kepner, 
16: Jian-Tao Sun, Qiang Yang 0001, Zheng Chen, 
16: Chen-Chih Huang, Ke-Horng Chen, Ying-Hsi Lin, 
16: G. Tong Zhou, Robert J. Baxley, Zhenhua Yu, 
16: Hirokazu Taki, Kazuaki Tanaka, Norihiro Abe, 
16: Piotr Bródka, Przemyslaw Kazienko, Stanislaw Saganowski, 
16: Arshad Ali, Conrad Steenberg, Michael Thomas, 
16: André F. T. Martins, Mário A. T. Figueiredo, Pedro M. Q. Aguiar, 
16: Artemis G. Hatzigeorgiou, Thanasis Vergoulis, Theodore Dalamagas, 
16: Antonio Rosa, Chansup Byun, William Arcand, 
16: Ashiq Anjum, Conrad Steenberg, Michael Thomas, 
16: Galt P. Barber, Kate R. Rosenbloom, Robert M. Kuhn, 
16: Koji Yamamoto, Masahiro Morikura, Takayuki Nishio, 
16: Brian J. Raney, Donna Karolchik, Galt P. Barber, 
16: Jeremy Kepner, Peter Michaleas, William Arcand, 
16: Ann S. Zweig, Brian J. Raney, Galt P. Barber, 
16: Ann S. Zweig, David Haussler, Galt P. Barber, 
16: Ann S. Zweig, David Haussler, Kate R. Rosenbloom, 
16: Ann S. Zweig, Donna Karolchik, Kate R. Rosenbloom, 
16: Ann S. Zweig, Galt P. Barber, Kate R. Rosenbloom, 
16: Brian J. Raney, Hiram Clawson, W. James Kent, 
16: David Haussler, Donna Karolchik, Galt P. Barber, 
16: David Haussler, Donna Karolchik, Hiram Clawson, 
16: David Haussler, Donna Karolchik, Kate R. Rosenbloom, 
16: David Haussler, Galt P. Barber, Kate R. Rosenbloom, 
16: David Haussler, Galt P. Barber, Robert M. Kuhn, 
16: David Haussler, Galt P. Barber, W. James Kent, 
16: David Haussler, Hiram Clawson, W. James Kent, 
16: David Haussler, Kate R. Rosenbloom, Robert M. Kuhn, 
16: David Haussler, Mark Diekhans, W. James Kent, 
16: Donna Karolchik, Galt P. Barber, Kate R. Rosenbloom, 
16: Donna Karolchik, Hiram Clawson, W. James Kent, 
16: Donna Karolchik, Kate R. Rosenbloom, Robert M. Kuhn, 
16: Galt P. Barber, Kate R. Rosenbloom, W. James Kent, 
16: Agatha D. Lee, Arthur W. Toga, Marina Barysheva, 
16: Ryuhei Funada, Shuzo Kato, Zhou Lan, 
16: Baowen Xu, Jianjiang Lu, Peng Wang, 
16: Baihua Xiao, Chunheng Wang, Cunzhao Shi, 
16: François Mairesse, Simon Keizer, Steve J. Young, 
16: Akira Matsuzawa, Teerachot Siriburanon, Wei Deng, 
16: Arturo González, Oscar Pastor, Sergio España, 
16: Asoke K. Nandi, Basel Abu-Jamous, Rui Fa, 
16: Andrew Prout, Jeremy Kepner, William Arcand, 
16: Albert Reuther, Jeremy Kepner, William Arcand, 
16: Dajiang Zhu, Jinglei Lv, Xintao Hu, 
16: Hanbo Chen, Lei Guo 0002, Xintao Hu, 
16: Jerzy Smyrski, Marcin Zielinski, Pawel Moskal, 
16: Marcin Zielinski, Michal Silarski, Pawel Moskal, 
16: Christophe Paoli, Cyril Voyant, Marie-Laure Nivet, 
16: Jie Guang, Xingwei He, Yong Xue, 
16: Adam Barker, Blesson Varghese, Long Thai, 
16: Alessandro Flammini, Emilio Ferrara, Filippo Menczer, 
16: Jeremy Kepner, Peter Michaleas, Vijay Gadepally, 
16: Adenilton J. da Silva, Teresa Bernarda Ludermir, Wilson Rosa de Oliveira, 
16: Brice Morin, Jean-Marc Jézéquel, Olivier Barais, 
16: Giordano Da Lozzo, Giuseppe Di Battista, Patrizio Angelini, 
16: Albert Reuther, Andrew Prout, Antonio Rosa, 
16: Albert Reuther, Andrew Prout, Chansup Byun, 
16: Albert Reuther, Andrew Prout, Matthew Hubbell, 
16: Albert Reuther, Antonio Rosa, Jeremy Kepner, 
16: Albert Reuther, Antonio Rosa, Matthew Hubbell, 
16: Albert Reuther, Antonio Rosa, Peter Michaleas, 
16: Albert Reuther, Chansup Byun, Matthew Hubbell, 
16: Albert Reuther, Chansup Byun, Peter Michaleas, 
16: Albert Reuther, Chansup Byun, William Arcand, 
16: Albert Reuther, Matthew Hubbell, Peter Michaleas, 
16: Albert Reuther, Matthew Hubbell, William Arcand, 
16: Albert Reuther, Peter Michaleas, William Arcand, 
16: Andrew Prout, Antonio Rosa, Chansup Byun, 
16: Andrew Prout, Antonio Rosa, Matthew Hubbell, 
16: Andrew Prout, Chansup Byun, Matthew Hubbell, 
16: Andrew Prout, Chansup Byun, Peter Michaleas, 
16: Andrew Prout, Jeremy Kepner, Matthew Hubbell, 
16: Andrew Prout, Matthew Hubbell, William Arcand, 
16: Andrew Prout, Peter Michaleas, William Arcand, 
16: Antonio Rosa, Chansup Byun, Matthew Hubbell, 
16: Antonio Rosa, Chansup Byun, Peter Michaleas, 
16: Antonio Rosa, Jeremy Kepner, Peter Michaleas, 
16: Chansup Byun, Jeremy Kepner, Matthew Hubbell, 
16: Chansup Byun, Matthew Hubbell, Peter Michaleas, 
16: Chansup Byun, Matthew Hubbell, William Arcand, 
16: Chansup Byun, Peter Michaleas, William Arcand, 
16: Jeremy Kepner, Matthew Hubbell, Peter Michaleas, 
16: Jeremy Kepner, Matthew Hubbell, William Arcand, 
16: Alessandro Murgia, Michele Marchesi, Roberto Tonelli, 
16: Arshad Ali, Conrad Steenberg, Harvey B. Newman, 
16: Arshad Ali, Harvey B. Newman, Julian J. Bunn, 
16: Arshad Ali, Julian J. Bunn, Michael Thomas, 
16: Ashiq Anjum, Harvey B. Newman, Michael Thomas, 
16: Ashiq Anjum, Julian J. Bunn, Michael Thomas, 
16: Darrell D. E. Long, Jehan-François Pâris, Thomas J. E. Schwarz, 
16: Hiroyuki Kajimoto, Shogo Fukushima, Taku Hachisu, 
16: Andreas Kießling, Anton Batliner, Elmar Nöth, 
16: José Manuel Ferrández de Vicente, María Victoria Rodellar Biarge, Pedro Gómez Vilda, 
16: Leonardo Vanneschi, Marco Tomassini, Philippe Collard, 
16: Jerzy Smyrski, Marcin Zielinski, Michal Silarski, 
16: Jerzy Smyrski, Michal Silarski, Pawel Moskal, 
16: Kenichi Higuchi, Mamoru Sawahashi, Motohiro Tanno, 
16: José María Gutiérrez, José Ramón Hilera, Salvador Otón, 
16: Jorge Batista, Pedro Martins 0004, Rui Caseiro, 
16: Hanmin Jung, Seungwoo Lee, Won-Kyung Sung, 
16: Christophe Huygens, Nelson Matthys, Wouter Joosen, 
16: Benno Stein, Martin Potthast, Paolo Rosso, 
16: Alessandro Micarelli, Fabio Gasparetti, Giuseppe Sansonetti, 
16: Anna Rita Fasolino, Giuseppe A. Di Lucca, Porfirio Tramontana, 
16: Chieko Asakawa, Daisuke Sato, Hironobu Takagi, 
16: Feng Shi, Li Wang 0026, Weili Lin, 
16: John H. Gilmore, Li Wang 0026, Weili Lin, 
16: Fumio Machida, Jianwen Xiang, Yoshiharu Maeno, 
16: Junyi Wang, Ryuhei Funada, Zhou Lan, 
16: Mohammad Azizur Rahman, Ryuhei Funada, Zhou Lan, 
16: Hyunseung Choo, Moonseong Kim, Young-Cheol Bang, 
16: Laura A. Noirot, Richard M. Reichley, W. Claiborne Dunagan, 
16: Blaise Thomson, François Mairesse, Kai Yu, 
16: Amr Elshazly, Mrunmay Talegaonkar, Pavan Kumar Hanumolu, 
16: Bruno Zatt, Jörg Henkel, Sergio Bampi, 
16: Hirohisa Hirukawa, Kensuke Harada, Mitsuharu Morisawa, 
16: Haizhou Li, Kong-Aik Lee, Tomi Kinnunen, 
16: Atsushi Nakamura, Takaaki Hori, Takanobu Oba, 
16: Andreas Kießling, Elmar Nöth, Heinrich Niemann, 
16: Antonio J. Rubio, M. Carmen Benítez, Ángel de la Torre, 
16: Chin-Hui Lee, Jun Du, Li-Rong Dai, 
16: Blaise Thomson, François Mairesse, Milica Gasic, 
16: Ioan Salomie, Ionut Anghel, Tudor Cioara, 
16: Alexander Ploss, Frank Glinka, Sergei Gorlatch, 
16: Geoffrey D. Sullivan, Keith D. Baker, T. N. Tan, 
16: Birgit Schmitz, Marcus Specht, Roland Klemke, 
16: Akiya Kamimura, Haruhisa Kurokawa, Shigeru Kokaji, 
16: Akiya Kamimura, Kohji Tomita, Shigeru Kokaji, 
16: Christian Gehring, Marco Hutter, Roland Siegwart, 
16: Antonio Bicchi, Manolo Garabini, Manuel G. Catalano, 
16: Hans-Christian Hege, Holger Theisel, Tino Weinkauf, 
16: Hans-Peter Seidel, Holger Theisel, Tino Weinkauf, 
16: Ana Maria Tomé, Elmar Wolfgang Lang, Fabian J. Theis, 
16: Noriharu Suematsu, Suguru Kameda, Tadashi Takagi, 
16: Jan Skodzik, Peter Danielis, Vlado Altmann, 
16: Derong Liu, Garry Greenwood, Simon Lucas, 
16: Craig Macdonald, Iadh Ounis, Nut Limsopatham, 
16: Johannes Schönböck, Manuel Wimmer, Werner Retschitzegger, 
16: Calton Pu, Jack Li, Qingyang Wang, 
16: Bernhard Steffen, Falk Howar, Maik Merten, 
16: José Antonio Gutiérrez, José María Gutiérrez, Roberto Barchino, 
16: Makoto Takizawa, Shigenari Nakamura, Tomoya Enokido, 
16: François Mairesse, Milica Gasic, Simon Keizer, 
16: Florian Kleber, Markus Diem, Robert Sablatnig, 
16: José Antonio Gutiérrez, José Ramón Hilera, José-Javier Martínez, 
16: Angelika Kusel, Johannes Schönböck, Manuel Wimmer, 
16: Atsuo Takanishi, Hideaki Takanobu, Hiroyasu Miwa, 
16: Gang Zhou, John A. Stankovic, Tian He, 
16: Carlo Sansone, Luigi P. Cordella, Mario Vento, 
16: Ari Visa, Iivari Kunttu, Leena Lepistö, 
16: Agatha D. Lee, Arthur W. Toga, Margaret J. Wright, 
16: Francesco Casu, Michele Manunta, Riccardo Lanari, 
16: Garry Greenwood, Simon Lucas, Zhengyou Zhang, 
16: Ahmet Soylu, Ernesto Jiménez-Ruiz, Martin Giese, 
16: Hanmin Jung, Pyung Kim, Seungwoo Lee, 
16: Qi Tian, Qingming Huang, Shuqiang Jiang, 
16: Fernando M. Gonçalves, Isabel C. Teixeira, João Paulo Teixeira, 
16: Keiichi Yasumoto, Minoru Ito, Yoshihiro Murata, 
16: Heung-Yeung Shum, King To Ng, Shing-Chow Chan, 
16: Brian R. Baucom, Panayiotis G. Georgiou, Shrikanth S. Narayanan, 
16: Hiroshi G. Okuno, Ryu Takeda, Tetsuya Ogata, 
16: Mitsuhisa Sato, Shuichi Sakai, Yuetsu Kodama, 
16: Marcel A. Kossel, Matthias Braendli, Pier Andrea Francese, 
16: Matthias Braendli, Pier Andrea Francese, Thomas Morf, 
16: Matthias Braendli, Pier Andrea Francese, Thomas Toifl, 
16: Kenichi Okada, Teerachot Siriburanon, Wei Deng, 
16: Benedikt Linse, François Bry, Tim Furche, 
16: José Cecílio, Pedro Furtado, Pedro Martins 0003, 
16: Frédéric Gervais, Marc Frappier, Régine Laleau, 
16: Bruno Zatt, Muhammad Shafique, Sergio Bampi, 
16: Li-Rong Dai, Xian-Sheng Hua, Yan Song, 
16: Antonio Miguel Mora, Juan Julián Merelo Guervós, Pedro A. Castillo Valdivieso, 
16: Christian Haubelt, Martin Lukasiewycz, Michael Glaß, 
16: Akio Kobayashi, Shoei Sato, Toru Imai, 
16: Depeng Jin, Li Su, Zhenyu Xiao, 
16: Kazuo Tsubouchi, Noriharu Suematsu, Suguru Kameda, 
16: Kazuo Tsubouchi, Noriharu Suematsu, Tadashi Takagi, 
16: Hiroshi Tsutsui, Hiroyuki Ochi, Takashi Sato, 
16: Takashi Kajinami, Takuji Narumi, Tomohiro Tanikawa, 
16: Erik Mannens, Laurens De Vocht, Ruben Verborgh, 
16: Erik Mannens, Miel Vander Sande, Ruben Verborgh, 
16: Jürgen Becker, Katarina Paulsson, Michael Hübner, 
16: Olivier Parisot, Thomas Tamisier, Yoanne Didry, 
16: Mustafa Mat Deris, Tutut Herawan, Zailani Abdullah, 
16: Blaise Thomson, François Mairesse, Simon Keizer, 
16: François Mairesse, Kai Yu, Simon Keizer, 
16: François Mairesse, Milica Gasic, Steve J. Young, 
16: Milica Gasic, Simon Keizer, Steve J. Young, 
16: Mitsuru Iwata, Shun'ichi Tano, Tomonori Hashiyama, 
16: Luis Bernardo, Miguel Luis, Rodolfo Oliveira, 
16: Elizabeth Papadopoulou, M. Howard Williams, Nick K. Taylor, 
16: José Antonio Gutiérrez, José María Gutiérrez, Luis de Marcos, 
16: José Antonio Gutiérrez, José Ramón Hilera, Salvador Otón, 
16: José María Gutiérrez, Luis de Marcos, Salvador Otón, 
16: José Ramón Hilera, José-Javier Martínez, Salvador Otón, 
16: José-Javier Martínez, Luis de Marcos, Salvador Otón, 
16: Hikaru Takeuchi, Yasuyuki Taki, Yuko Sassa, 
16: Hiroshi Hashizume, Ryuta Kawashima, Yuko Sassa, 
16: Hiroshi Hashizume, Yasuyuki Taki, Yuko Sassa, 
16: Agatha D. Lee, Arthur W. Toga, Katie McMahon, 
16: Michael W. Weiner, Paul M. Thompson, Xue Hua, 
16: Anselmo Peñas, Pamela Forner, Richard F. E. Sutcliffe, 
16: Alexey Pryakhin, Hans-Peter Kriegel, Peter Kunath, 
16: Hans-Peter Kriegel, Martin Pfeifle, Matthias Renz, 
16: Etsuji Yamaguchi, Fusako Kusunoki, Masanori Sugimoto, 
16: Etsuji Yamaguchi, Fusako Kusunoki, Shigenori Inagaki, 
16: Etsuji Yamaguchi, Masanori Sugimoto, Shigenori Inagaki, 
16: Dirk Timmermann, Jan Skodzik, Vlado Altmann, 
16: Hirochika Inoue, Masayuki Inaba, Yasuo Kuniyoshi, 
16: Kazuhito Yokoi, Kazuo Tanie, Shuuji Kajita, 
16: Hiroshi Murase, Ichiro Ide, Keisuke Doman, 
16: David Llewellyn-Jones, Madjid Merabti, Qi Shi, 
16: Alexandros Palaios, Janne Riihijärvi, Petri Mähönen, 
16: Hideyuki Tokuda, Jin Nakazawa, Kazunori Takashio, 
16: Michitaka Hirose, Takashi Kajinami, Takuji Narumi, 
16: Guoyin Cai, Yincui Hu, Ying Luo, 
16: Guoyin Cai, Ying Luo, Yong Xue, 
16: Marco Moreno, Rolando Quintero, Serguei Levachkine, 
16: José Cecílio, João Pedro Costa, Pedro Martins 0003, 
16: João Pedro Costa, Pedro Furtado, Pedro Martins 0003, 
16: Agustín Álvarez Marquina, Pedro Gómez Vilda, Rafael Martínez, 
16: Fumio Kanehiro, Kiyoshi Fujiwara, Mitsuharu Morisawa, 
16: Kenji Kaneko, Kiyoshi Fujiwara, Mitsuharu Morisawa, 
16: Kiyoshi Fujiwara, Mitsuharu Morisawa, Shuuji Kajita, 
16: Kei Okada, Shunichi Nozawa, Yohei Kakiuchi, 
16: Masayuki Inaba, Shunichi Nozawa, Yohei Kakiuchi, 
16: Atsuo Takanishi, Kazuko Itoh, Massimiliano Zecca, 
16: Cameron H. G. Wright, Michael G. Morrow, Thad B. Welch, 
16: Mateo Valero, Oscar Palomar, Osman S. Unsal, 
16: Giner Alor-Hernández, Juan Miguel Gómez, Rubén Posada-Gómez, 
16: Antonio D. Reis, José F. Rocha, José P. Carvalho, 
16: Amandeep S. Sidhu, Elizabeth Chang, Tharam S. Dillon, 
16: Aida A. Ferreira, Milde M. S. Lira, Otoni Nóbrega Neto, 
16: Noriki Uchida, Tomoyuki Ishida, Yoshitaka Shibata, 
16: Seiho Uratsuka, Takeshi Matsuoka, Toshihiko Umehara, 
16: Hiroyuki Nishiyama, Kensaku Mori, Yoshiki Kawata, 
16: Hideki Banno, Hideki Kawahara, Toshio Irino, 
16: Hirokazu Miura, Hirokazu Taki, Noriyuki Matsuda, 
15: Biplab K. Sikdar, Niloy Ganguly, Parimal Pal Chaudhuri, 
15: José R. Paramá, Miguel R. Penabad, Nieves R. Brisaboa, 
15: Jean-Michel Hélary, Michel Raynal, Roberto Baldoni, 
15: Jorge Gonçalves, Simo Hosio, Vassilis Kostakos, 
15: Jun'ichi Tsujii, Takuya Matsuzaki, Yusuke Miyao, 
15: Carlo Sansone, Gennaro Percannella, Massimo De Santo, 
15: Frédérick Bénaben, Hervé Pingaud, Jean-Pierre Lorré, 
15: Hendrik Van Brussel, Karuna Hadeli, Paul Valckenaers, 
15: Marco Falagario, Mariagrazia Dotoli, Nicola Epicoco, 
15: Fabio Sciancalepore, Marco Falagario, Mariagrazia Dotoli, 
